id;name;minplayers;maxplayers;yearpublished;playingtime;image;game_category;game_mechanic
203993;Lorenzo il Magnifico;2;4;2016;120;203993.jpg;Renaissance;Contracts, Dice Rolling, End Game Bonuses, Open Drafting, Turn Order: Claim Action, Variable Set-up, Worker Placement, Worker Placement with Dice Workers
73439;Troyes;1;4;2010;90;073439.jpg;Dice, Economic, Medieval;Area Majority / Influence, Dice Rolling, End Game Bonuses, Events, Hidden Victory Points, Income, Ownership, Set Collection, Solo / Solitaire Game, Turn Order: Progressive, Variable Set-up, Worker Placement with Dice Workers, Worker Placement, Different Worker Types
146021;Eldritch Horror;1;8;2013;240;146021.jpg;Adventure, Fighting, Horror, Novel-based, Travel;Action Points, Cooperative Game, Dice Rolling, Point to Point Movement, Resource to Move, Role Playing, Solo / Solitaire Game, Stat Check Resolution, Variable Player Powers
172386;Mombasa;2;4;2015;150;172386.jpg;Economic;Action Queue, Area Majority / Influence, Deck, Bag, and Pool Building, Hand Management, Investment, Open Drafting, Simultaneous Action Selection, Stock Holding, Turn Order: Claim Action, Variable Player Powers, Victory Points as a Resource, Worker Placement
256916;Concordia Venus;2;6;2018;120;256916.jpg;Ancient, Economic;Action Retrieval, Advantage Token, Auction: Dutch, Communication Limits, Deck, Bag, and Pool Building, Follow, Hand Management, Investment, Movement Points, Network and Route Building, Open Drafting, Point to Point Movement, Set Collection, Team-Based Game, Variable Set-up
269385;The Lord of the Rings: Journeys in Middle-Earth;1;5;2019;120;269385.jpg;Adventure, Fantasy, Fighting, Miniatures, Novel-based;Campaign / Battle Card Driven, Cooperative Game, Deck, Bag, and Pool Building, Map Addition, Modular Board, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Stat Check Resolution, Variable Player Powers
12493;Twilight Imperium: Third Edition;3;6;2005;240;012493.jpg;Civilization, Negotiation, Political, Science Fiction, Space Exploration, Wargame;Action Points, Area-Impulse, Dice Rolling, Follow, Grid Movement, Hexagon Grid, Increase Value of Unchosen Resources, Modular Board, Player Elimination, Tile Placement, Trading, Variable Phase Order, Variable Player Powers, Voting
310873;Carnegie;1;4;2022;120;310873.jpg;Economic, Industry / Manufacturing, Post-Napoleonic;Action Retrieval, Area Movement, Connections, End Game Bonuses, Follow, Grid Movement, Income, Movement Points, Network and Route Building, Resource to Move, Solo / Solitaire Game, Square Grid, Tech Trees / Tech Tracks, Turn Order: Progressive, Variable Phase Order, Worker Placement, Different Worker Types
144733;Russian Railroads;2;4;2013;120;144733.jpg;Industry / Manufacturing, Trains;End Game Bonuses, Tech Trees / Tech Tracks, Turn Order: Claim Action, Worker Placement
163412;Patchwork;2;2;2014;30;163412.jpg;Abstract Strategy, Economic, Puzzle;Grid Coverage, Income, Open Drafting, Rondel, Square Grid, Tile Placement, Turn Order: Stat-Based, Turn Order: Time Track, Victory Points as a Resource
102680;Trajan;2;4;2011;120;102680.png;Ancient, Political;Area Movement, Hand Management, Mancala, Open Drafting, Set Collection
271055;Dwellings of Eldervale;1;5;2020;150;271055.jpg;Fantasy;Dice Rolling, Hand Management, Modular Board, Solo / Solitaire Game, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types
205896;Rising Sun;3;5;2018;120;205896.jpg;Bluffing, Fantasy, Miniatures, Mythology, Negotiation, Wargame;Action Drafting, Alliances, Area Majority / Influence, Area Movement, Auction: Sealed Bid, Betting and Bluffing, Closed Drafting, End Game Bonuses, Follow, Force Commitment, Negotiation, Set Collection, Simultaneous Action Selection, Take That, Variable Phase Order, Variable Player Powers, Variable Set-up
36218;Dominion;2;4;2008;30;036218.jpg;Card Game, Medieval;Deck, Bag, and Pool Building, Delayed Purchase, Hand Management, Open Drafting, Take That, Variable Set-up
218417;Aeon's End: War Eternal;1;4;2017;60;218417.jpg;Card Game, Fantasy, Science Fiction;Cooperative Game, Deck, Bag, and Pool Building, Hand Management, Open Drafting, Variable Phase Order, Variable Player Powers
217372;The Quest for El Dorado;2;4;2017;60;217372.jpg;Adventure, Exploration, Racing;Deck, Bag, and Pool Building, Delayed Purchase, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Multi-Use Cards, Open Drafting, Race, Variable Set-up
4098;Age of Steam;1;6;2002;120;004098.png;Economic, Trains, Transportation;Auction/Bidding, Catch the Leader, Connections, Dice Rolling, Loans, Network and Route Building, Pick-up and Deliver, Player Elimination, Scenario / Mission / Campaign Game, Selection Order Bid, Solo / Solitaire Game, Tile Placement, Turn Order: Auction, Victory Points as a Resource
175640;Vinhos: Deluxe Edition;1;4;2016;135;175640.jpg;Economic, Industry / Manufacturing;Area Majority / Influence, Variable Phase Order, Worker Placement
233371;Clank! In! Space!: A Deck-Building Adventure;2;4;2017;90;233371.jpg;Science Fiction;Deck, Bag, and Pool Building, Delayed Purchase, Modular Board, Open Drafting, Player Elimination, Point to Point Movement, Push Your Luck
43015;Hansa Teutonica;2;5;2009;90;043015.jpg;Medieval;Action Points, Area Majority / Influence, End Game Bonuses, Network and Route Building, Ownership, Tech Trees / Tech Tracks
321608;Hegemony: Lead Your Class to Victory;2;4;2023;180;321608.jpg;Economic, Educational, Political;Action/Event, Hand Management, Simulation, Variable Player Powers, Voting
198928;Pandemic: Iberia;2;5;2016;45;198928.png;Medical, Post-Napoleonic, Trains;Action Points, Cooperative Game, Hand Management, Network and Route Building, Point to Point Movement, Set Collection, Solo / Solitaire Game, Trading, Variable Player Powers
281259;The Isle of Cats;1;4;2019;90;281259.jpg;Animals, Fantasy, Nautical, Puzzle;Closed Drafting, Grid Coverage, Hidden Victory Points, Income, Open Drafting, Pattern Building, Set Collection, Solo / Solitaire Game, Square Grid, Tile Placement, Turn Order: Stat-Based
291453;SCOUT;2;5;2019;15;291453.png;Card Game;Hand Management, Ladder Climbing, Score-and-Reset Game
178900;Codenames;2;8;2015;15;178900.jpg;Card Game, Deduction, Party Game, Spies/Secret Agents, Word Game;Communication Limits, Memory, Push Your Luck, Team-Based Game
175155;Forbidden Stars;2;4;2015;180;175155.jpg;Bluffing, Fighting, Miniatures, Science Fiction, Wargame;Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Deck, Bag, and Pool Building, Dice Rolling, Hand Management, Modular Board, Order Counters, Variable Player Powers
196340;Yokohama;2;4;2016;90;196340.png;Economic;Contracts, End Game Bonuses, Grid Movement, Modular Board, Network and Route Building, Set Collection, Variable Set-up, Worker Placement, Worker Placement, Different Worker Types
172287;Champions of Midgard;2;4;2015;90;172287.jpg;Adventure, Dice, Fantasy, Fighting, Medieval, Mythology;Dice Rolling, Set Collection, Variable Player Powers, Worker Placement
266524;PARKS;1;5;2019;60;266524.jpg;Animals, Economic, Environmental, Travel;Contracts, End Game Bonuses, Events, Modular Board, Solo / Solitaire Game, Track Movement, Turn Order: Claim Action, Variable Set-up, Worker Placement
132531;Roll for the Galaxy;2;5;2014;45;132531.jpg;Civilization, Dice, Economic, Science Fiction, Space Exploration;Action Retrieval, Contracts, Deck, Bag, and Pool Building, Dice Rolling, Follow, Simultaneous Action Selection, Variable Phase Order, Variable Player Powers, Worker Placement with Dice Workers
263918;Cartographers;1;100;2019;45;263918.png;Fantasy, Territory Building;Bingo, End Game Bonuses, Grid Coverage, Line Drawing, Paper-and-Pencil, Simultaneous Action Selection, Solo / Solitaire Game, Square Grid, Variable Set-up
30549;Pandemic;2;4;2008;45;030549.jpg;Medical;Action Points, Cooperative Game, Hand Management, Point to Point Movement, Set Collection, Tags, Variable Player Powers
262712;Res Arcana;2;4;2019;60;262712.jpg;Card Game, Fantasy;Hand Management, Income, Open Drafting, Race, Score-and-Reset Game, Take That, Turn Order: Pass Order, Variable Player Powers
12;Ra;2;5;1999;60;000012.png;Ancient, Mythology;Auction: Once Around, Auction/Bidding, Closed Economy Auction, Constrained Bidding, Hidden Victory Points, Push Your Luck, Set Collection
254640;Just One;3;7;2018;60;254640.jpg;Party Game, Word Game;Communication Limits, Cooperative Game
118048;Targi;2;2;2012;60;118048.jpg;Arabian, Card Game;End Game Bonuses, Modular Board, Open Drafting, Set Collection, Square Grid, Turn Order: Progressive, Worker Placement
364073;Splendor Duel;2;2;2022;30;364073.jpg;Card Game, Economic, Renaissance;Contracts, Open Drafting, Race, Set Collection
274364;Watergate;2;2;2019;60;274364.jpg;Card Game, Political;Action/Event, Campaign / Battle Card Driven, Connections, Hand Management, Once-Per-Game Abilities, Take That, Tug of War
161970;Alchemists;2;4;2014;120;161970.png;Deduction, Fantasy;Action Drafting, Constrained Bidding, Deduction, End Game Bonuses, Events, Hand Management, Open Drafting, Turn Order: Progressive
147020;Star Realms;2;2;2014;20;147020.jpg;Card Game, Fighting, Science Fiction;Deck, Bag, and Pool Building, Delayed Purchase, Hand Management, Income, Open Drafting, Tags, Take That, Variable Set-up
220877;Rajas of the Ganges;2;4;2017;75;220877.jpg;Dice, Economic, Renaissance, Territory Building;Connections, Dice Rolling, Network and Route Building, Race, Tile Placement, Worker Placement
366161;Wingspan Asia;1;2;2022;70;366161.jpg;Animals, Economic, Educational;Dice Rolling, End Game Bonuses, Hand Management, Open Drafting, Set Collection, Solo / Solitaire Game
127023;Kemet;2;5;2012;120;127023.jpg;Ancient, Miniatures, Mythology, Wargame;Action Points, Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Hand Management, Open Drafting, Tech Trees / Tech Tracks
271324;It's a Wonderful World;1;5;2019;60;271324.jpg;Card Game, Civilization, Economic, Science Fiction;Closed Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection, Solo / Solitaire Game, Variable Player Powers
2511;Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases;1;8;1982;120;002511.jpg;Deduction, Murder/Mystery, Novel-based, Post-Napoleonic, Spies/Secret Agents;Cooperative Game, Deduction, Narrative Choice / Paragraph, Solo / Solitaire Game, Storytelling
332772;Revive;1;4;2022;120;332772.jpg;Civilization, Industry / Manufacturing, Science Fiction;Deck, Bag, and Pool Building, Map Addition, Network and Route Building, Scenario / Mission / Campaign Game, Tech Trees / Tech Tracks, Variable Player Powers
308765;Praga Caput Regni;1;4;2020;150;308765.png;City Building, Medieval, Puzzle;Area Majority / Influence, Enclosure, End Game Bonuses, Hexagon Grid, Income, Three Dimensional Movement, Tile Placement, Track Movement, Variable Set-up
304783;Hadrian's Wall;1;6;2021;60;304783.png;Ancient, City Building;Hand Management, Paper-and-Pencil, Solo / Solitaire Game, Tech Trees / Tech Tracks, Worker Placement
233398;Endeavor: Age of Sail;2;5;2018;90;233398.jpg;Exploration, Nautical, Renaissance;Area Majority / Influence, Open Drafting, Point to Point Movement, Set Collection, Tech Trees / Tech Tracks
277659;Final Girl;1;1;2021;60;277659.jpg;Card Game, Horror;Dice Rolling, Hand Management, Pick-up and Deliver, Solo / Solitaire Game, Variable Player Powers
34635;Stone Age;2;4;2008;90;034635.jpg;Dice, Economic, Prehistoric;Contracts, Dice Rolling, End Game Bonuses, Set Collection, Turn Order: Progressive, Worker Placement
14996;Ticket to Ride: Europe;2;5;2005;60;014996.jpg;Trains;Connections, Contracts, End Game Bonuses, Hand Management, Network and Route Building, Open Drafting, Push Your Luck, Set Collection
146652;Legendary Encounters: An Alien Deck Building Game;1;5;2014;60;146652.jpg;Card Game, Fighting, Horror, Movies / TV / Radio theme, Science Fiction;Cooperative Game, Deck, Bag, and Pool Building, Delayed Purchase, Events, Hidden Roles, Open Drafting, Player Elimination, Solo / Solitaire Game, Team-Based Game, Traitor Game, Variable Player Powers
328871;Terraforming Mars: Ares Expedition;1;4;2021;60;328871.jpg;Card Game, Science Fiction, Space Exploration;Cooperative Game, End Game Bonuses, Follow, Hand Management, Income, Set Collection, Simultaneous Action Selection, Solo / Solitaire Game, Tags, Tech Trees / Tech Tracks, Variable Phase Order, Variable Player Powers, Variable Set-up
310100;Nemesis: Lockdown;1;5;2022;180;310100.jpg;Adventure, Exploration, Horror, Miniatures, Science Fiction;Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Hidden Roles, Interrupts, Modular Board, Player Elimination, Semi-Cooperative Game, Traitor Game, Variable Player Powers
77423;The Lord of the Rings: The Card Game;1;2;2011;60;077423.jpg;Adventure, Card Game, Collectible Components, Fantasy, Novel-based;Cooperative Game, Deck Construction, Events, Hand Management, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Set-up
463;Magic: The Gathering;2;2;1993;20;000463.jpg;Card Game, Collectible Components, Fantasy, Fighting;Betting and Bluffing, Closed Drafting, Deck Construction, Hand Management, Income, Interrupts, Player Elimination, Tags, Take That
189932;Tyrants of the Underdark;2;4;2016;60;189932.jpg;Fantasy, Fighting;Area Majority / Influence, Connections, Deck, Bag, and Pool Building, Delayed Purchase, Variable Set-up, Zone of Control
103885;Star Wars: X-Wing Miniatures Game;2;2;2012;45;103885.jpg;Aviation / Flight, Bluffing, Collectible Components, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame;Action Queue, Critical Hits and Failures, Dice Rolling, Line of Sight, Movement Template, Player Elimination, Simulation, Simultaneous Action Selection, Variable Player Powers
283948;Marco Polo II: In the Service of the Khan;2;4;2019;120;283948.jpg;Dice, Economic, Medieval, Travel;Contracts, Dice Rolling, Point to Point Movement, Resource to Move, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers
268864;Undaunted: Normandy;2;2;2019;60;268864.jpg;Wargame, World War II;Deck, Bag, and Pool Building, Dice Rolling, Hand Management, Modular Board, Open Drafting, Simulation
148949;Istanbul;2;5;2014;60;148949.jpg;Arabian, Economic;Contracts, Dice Rolling, Grid Movement, Modular Board, Network and Route Building, Pick-up and Deliver, Race, Variable Set-up, Worker Placement
265188;Glen More II: Chronicles;2;4;2019;120;265188.jpg;City Building, Economic, Farming, Territory Building;Commodity Speculation, Grid Movement, Market, Set Collection, Tile Placement, Turn Order: Time Track
296151;Viscounts of the West Kingdom;1;4;2020;90;296151.png;Medieval;Area Majority / Influence, Deck, Bag, and Pool Building, End Game Bonuses, Hand Management, King of the Hill, Modular Board, Rondel, Set Collection, Solo / Solitaire Game, Variable Player Powers
233867;Welcome To...;1;100;2018;25;233867.jpg;City Building;Bingo, Contracts, Paper-and-Pencil, Pattern Building, Simultaneous Action Selection, Solo / Solitaire Game
82222;Xia: Legends of a Drift System;3;5;2014;180;082222.png;Adventure, Exploration, Fighting, Science Fiction, Space Exploration, Transportation;Action Points, Dice Rolling, Grid Movement, Map Addition, Modular Board, Pick-up and Deliver, Race, Roll / Spin and Move, Tile Placement, Variable Player Powers
